gene_name,pair,source,flank_hit_class
Adamts9_Heart_Any,chr6:92827068-92828646_chr6:94466921-94467921,flank,double
Adcy6_Heart_Any,chr15:100118643-100119643_chr15:100236730-100238248,flank,double
Adcy6_Heart_Any,chr15:100236730-100238248_chr15:100627224-100629937,flank,double
Adcy6_Heart_Any,chr15:98614148-98617389_chr15:100236730-100238248,flank,double
Adcy6_Heart_Any,chr15:99363735-99365635_chr15:100236730-100238248,flank,double
Adcy6_Heart_E11.5,chr15:100236730-100238248_chr15:100627224-100629937,flank,double
Adcy6_Heart_E11.5,chr15:98614148-98617389_chr15:100236730-100238248,flank,double
Aebp1_Heart_Any,chr11:5851002-5852002_chr11:5855429-5856920,flank,double
Ahdc1_Forebrain_Any,chr4:132982204-132984933_chr4:133002172-133004447,flank,double
Ahdc1_Heart_Any,chr4:132982204-132984933_chr4:133002172-133004447,flank,double
Ahdc1_Heart_E11.5,chr4:132982204-132984933_chr4:133002172-133004447,flank,double
Aif1l_Heart_Any,chr2:31726806-31730129_chr2:31756335-31757442,flank,double
Aif1l_Heart_Any,chr2:31726806-31730129_chr2:32103465-32106629,flank,double
Aif1l_Heart_Any,chr2:31756335-31757442_chr2:32103465-32106629,flank,double
Aif1l_Heart_Any,chr2:31756335-31757442_chr2:32837730-32839890,flank,double
Aif1l_Heart_Any,chr2:32103465-32106629_chr2:32837730-32839890,flank,double
Aif1l_Heart_E11.5,chr2:31726806-31730129_chr2:31756335-31757442,flank,double
Aif1l_Heart_E11.5,chr2:31726806-31730129_chr2:32103465-32106629,flank,double
Aif1l_Heart_E11.5,chr2:31756335-31757442_chr2:32103465-32106629,flank,double
Aif1l_Heart_E11.5,chr2:31756335-31757442_chr2:32837730-32839890,flank,double
Aif1l_Heart_E11.5,chr2:32103465-32106629_chr2:32837730-32839890,flank,double
Aifm2_Heart_Any,chr10:61751063-61752590_chr10:62795701-62796897,flank,double
Aifm2_Heart_Any,chr10:62795701-62796897_chr10:62854446-62856995,flank,double
Akap2_Heart_Any,chr4:57750909-57751909_chr4:57757510-57758510,flank,double
Akap2_Heart_Any,chr4:57754660-57755909_chr4:57827968-57830030,flank,double
Akap2_Heart_Any,chr4:57754660-57755909_chr4:57832518-57835708,flank,double
Akap2_Heart_E11.5,chr4:57754660-57755909_chr4:57827968-57830030,flank,double
Akap2_Heart_E11.5,chr4:57754660-57755909_chr4:57832518-57835708,flank,double
Akip1_Heart_Any,chr7:109565724-109569436_chr7:109635047-109638483,flank,double
Akt3_Forebrain_Any,chr1:177002887-177005365_chr1:177337607-177339718,flank,double
Amer2_Forebrain_Any,chr14:60398212-60400225_chr14:60401884-60403767,flank,double
Apba2_Forebrain_Any,chr7:64521389-64522825_chr7:64579224-64581454,flank,double
Arfgef2_Heart_Any,chr2:166869921-166871447_chr2:166973920-166978491,flank,double
Arfgef2_Heart_Any,chr2:166869921-166871447_chr2:167048064-167049765,flank,double
Arfgef2_Heart_E11.5,chr2:166869921-166871447_chr2:166973920-166978491,flank,double
Arfgef2_Heart_E11.5,chr2:166869921-166871447_chr2:167048064-167049765,flank,double
Arhgef19_Heart_Any,chr4:141352442-141354528_chr4:141733979-141735644,flank,double
Arhgef19_Limb_Any,chr4:141551960-141552960_chr4:141733979-141735644,flank,double
Arid3a_Heart_Any,chr10:80079709-80082417_chr10:80552511-80555103,flank,double
Arid3a_Heart_E11.5,chr10:80079709-80082417_chr10:80552511-80555103,flank,double
Arl4d_Forebrain_Any,chr11:101668040-101669997_chr11:101686405-101691425,flank,double
Arl4d_Forebrain_Any,chr11:101679240-101681459_chr11:101686405-101691425,flank,double
Arl4d_Heart_Any,chr11:101668040-101669997_chr11:101686405-101691425,flank,double
Arl4d_Heart_Any,chr11:101679240-101681459_chr11:101686405-101691425,flank,double
Arl4d_Heart_E11.5,chr11:101668040-101669997_chr11:101686405-101691425,flank,double
Arl4d_Heart_E11.5,chr11:101679240-101681459_chr11:101686405-101691425,flank,double
Atoh8_Heart_Any,chr6:71987406-71992819_chr6:72090979-72093381,flank,double
Atoh8_Heart_E11.5,chr6:71987406-71992819_chr6:72090979-72093381,flank,double
Atoh8_Limb_Any,chr6:71987406-71992819_chr6:72090979-72093381,flank,double
Atp1b2_Forebrain_Any,chr11:69010960-69013008_chr11:69456784-69458081,flank,double
Atp1b2_Heart_Any,chr11:69010960-69013008_chr11:69456784-69458081,flank,double
Atp1b2_Heart_E11.5,chr11:69010960-69013008_chr11:69456784-69458081,flank,double
Atp6v0e_Heart_Any,chr17:25913160-25915033_chr17:26876963-26880393,flank,double
B3gnt3_Heart_Any,chr8:70678553-70680740_chr8:70687172-70688431,flank,double
B430212C06Rik_Heart_Any,chr18:67334686-67337671_chr18:67650196-67651906,flank,double
B430212C06Rik_Heart_E11.5,chr18:67334686-67337671_chr18:67650196-67651906,flank,double
B4galt1_Heart_Any,chr4:40780713-40782487_chr4:40835336-40841188,flank,double
B4galt1_Heart_Any,chr4:40780713-40782487_chr4:40868183-40875172,flank,double
B4galt1_Heart_Any,chr4:40780713-40782487_chr4:40876108-40878340,flank,double
B4galt1_Heart_Any,chr4:40780713-40782487_chr4:41054477-41057926,flank,double
B4galt1_Heart_Any,chr4:40876108-40878340_chr4:41054477-41057926,flank,double
BC028528_Heart_Any,chr3:95120754-95122013_chr3:95955729-95959338,flank,double
BC028528_Heart_E11.5,chr3:95120754-95122013_chr3:95955729-95959338,flank,double
Bcam_Heart_Any,chr7:19753004-19757542_chr7:19938766-19941413,flank,double
Bcam_Heart_E11.5,chr7:19753004-19757542_chr7:19938766-19941413,flank,double
Bcap29_Heart_Any,chr12:31592812-31594173_chr12:31913342-31914342,flank,double
Bik_Heart_Any,chr15:83070269-83071763_chr15:83470856-83472648,flank,double
Bmi1_Forebrain_Any,chr2:17880646-17881908_chr2:17931678-17934387,flank,double
Bmi1_Forebrain_E11.5,chr2:17880646-17881908_chr2:17931678-17934387,flank,double
Bmi1_Heart_Any,chr2:17880646-17881908_chr2:17931678-17934387,flank,double
Bpifb5_Forebrain_Any,chr2:154453788-154456648_chr2:154580529-154581529,flank,double
Bpifb5_Heart_Any,chr2:153139329-153140876_chr2:154453788-154456648,flank,double
Bpifb5_Heart_Any,chr2:154453788-154456648_chr2:154580529-154581529,flank,double
C330013E15Rik_Heart_Any,chr15:98713845-98714943_chr15:100080335-100085299,flank,double
C430049B03Rik_Limb_Any,chrX:51814495-51815495_chrX:53195955-53198920,flank,double
C430049B03Rik_Limb_E11.5,chrX:51814495-51815495_chrX:53195955-53198920,flank,double
Cacnb3_Forebrain_Any,chr15:98968066-98974368_chr15:99859476-99860727,flank,double
Cacnb3_Forebrain_E11.5,chr15:98968066-98974368_chr15:99859476-99860727,flank,double
Camk2d_Heart_Any,chr3:126397353-126398681_chr3:126698452-126700204,flank,double
Camkv_Forebrain_Any,chr9:107649446-107652581_chr9:107733909-107737331,flank,double
Camkv_Limb_Any,chr9:107649446-107652581_chr9:107733909-107737331,flank,double
Capn2_Heart_Any,chr1:182054755-182055755_chr1:182086318-182092938,flank,double
Capn2_Heart_Any,chr1:182054755-182055755_chr1:182148577-182150074,flank,double
Casz1_Heart_Any,chr4:148833073-148837829_chr4:149045180-149047819,flank,double
Cbfa2t2_Forebrain_Any,chr2:154419531-154422625_chr2:154425362-154429466,flank,double
Cbfa2t2_Forebrain_Any,chr2:154419531-154422625_chr2:154464972-154466896,flank,double
Cbfa2t2_Forebrain_Any,chr2:154419531-154422625_chr2:154576331-154578424,flank,double
Cbfa2t2_Forebrain_Any,chr2:154425362-154429466_chr2:154464972-154466896,flank,double
Cbfa2t2_Forebrain_Any,chr2:154425362-154429466_chr2:154576331-154578424,flank,double
Cbfa2t2_Forebrain_Any,chr2:154464972-154466896_chr2:154576331-154578424,flank,double
Cbfa2t2_Forebrain_E11.5,chr2:154419531-154422625_chr2:154425362-154429466,flank,double
Cbfa2t2_Forebrain_E11.5,chr2:154419531-154422625_chr2:154464972-154466896,flank,double
Cbfa2t2_Forebrain_E11.5,chr2:154419531-154422625_chr2:154576331-154578424,flank,double
Cbfa2t2_Forebrain_E11.5,chr2:154425362-154429466_chr2:154464972-154466896,flank,double
Cbfa2t2_Forebrain_E11.5,chr2:154425362-154429466_chr2:154576331-154578424,flank,double
Cbfa2t2_Forebrain_E11.5,chr2:154464972-154466896_chr2:154576331-154578424,flank,double
Cbfa2t2_Limb_Any,chr2:154419531-154422625_chr2:154425362-154429466,flank,double
Ccdc167_Heart_Any,chr17:29822869-29825416_chr17:30163225-30166242,flank,double
Ccdc40_Forebrain_Any,chr11:119362107-119363759_chr11:120267764-120268764,flank,double
Ccdc62_Heart_Any,chr5:123414990-123418145_chr5:123665486-123668598,flank,double
Ccdc62_Heart_Any,chr5:123414990-123418145_chr5:124157959-124159835,flank,double
Ccdc62_Heart_Any,chr5:123414990-123418145_chr5:124293821-124294821,flank,double
Ccdc62_Heart_Any,chr5:123606966-123608212_chr5:123674392-123677288,flank,double
Ccdc62_Heart_Any,chr5:123606966-123608212_chr5:123700029-123701467,flank,double
Ccdc62_Heart_Any,chr5:123606966-123608212_chr5:124059128-124060784,flank,double
Ccdc62_Heart_Any,chr5:123606966-123608212_chr5:124293821-124294821,flank,double
Ccdc62_Heart_Any,chr5:123606966-123608212_chr5:124536571-124537794,flank,double
Ccdc62_Heart_Any,chr5:123658518-123664503_chr5:124293821-124294821,flank,double
Ccdc62_Heart_Any,chr5:123674392-123677288_chr5:123700029-123701467,flank,double
Ccdc62_Heart_Any,chr5:123674392-123677288_chr5:124059128-124060784,flank,double
Ccdc62_Heart_Any,chr5:123674392-123677288_chr5:124157959-124159835,flank,double
Ccdc62_Heart_Any,chr5:123674392-123677288_chr5:124293821-124294821,flank,double
Ccdc62_Heart_Any,chr5:123700029-123701467_chr5:124040936-124053494,flank,double
Ccdc62_Heart_Any,chr5:123700029-123701467_chr5:124059128-124060784,flank,double
Ccdc62_Heart_Any,chr5:123700029-123701467_chr5:124293821-124294821,flank,double
Ccdc62_Heart_Any,chr5:123700029-123701467_chr5:124536571-124537794,flank,double
Ccdc62_Heart_Any,chr5:124040936-124053494_chr5:124059128-124060784,flank,double
Ccdc62_Heart_Any,chr5:124040936-124053494_chr5:124293821-124294821,flank,double
Ccdc62_Heart_Any,chr5:124059128-124060784_chr5:124293821-124294821,flank,double
Ccdc62_Heart_Any,chr5:124059128-124060784_chr5:124536571-124537794,flank,double
Ccdc62_Heart_Any,chr5:124157959-124159835_chr5:124293821-124294821,flank,double
Ccdc62_Heart_Any,chr5:124157959-124159835_chr5:124536571-124537794,flank,double
Ccdc62_Heart_Any,chr5:124293821-124294821_chr5:124536571-124537794,flank,double
Ccdc62_Heart_E11.5,chr5:123606966-123608212_chr5:123700029-123701467,flank,double
Ccdc62_Heart_E11.5,chr5:123606966-123608212_chr5:124536571-124537794,flank,double
Ccdc62_Heart_E11.5,chr5:123700029-123701467_chr5:124040936-124053494,flank,double
Ccdc62_Heart_E11.5,chr5:123700029-123701467_chr5:124536571-124537794,flank,double
Ccdc77_Heart_Any,chr6:120171526-120176746_chr6:120215559-120217911,flank,double
Ccdc77_Heart_E11.5,chr6:120171526-120176746_chr6:120215559-120217911,flank,double
Cd109_Heart_Any,chr9:78845005-78846651_chr9:79637770-79638951,flank,double
Cecr2_Heart_Any,chr6:120538967-120540651_chr6:120603363-120607805,flank,double
Celf1_Forebrain_Any,chr2:90868736-90872385_chr2:90970495-90971859,flank,double
Celf1_Heart_Any,chr2:90868736-90872385_chr2:90970495-90971859,flank,double
Cep85_Heart_Any,chr4:133979623-133981854_chr4:134779251-134780281,flank,double
Chd9_Forebrain_Any,chr8:90853790-90855718_chr8:90860886-90863330,flank,double
Chd9_Forebrain_E11.5,chr8:90853790-90855718_chr8:90860886-90863330,flank,double
Chd9_Heart_Any,chr8:90853790-90855718_chr8:90860886-90863330,flank,double
Chd9_Heart_E11.5,chr8:90853790-90855718_chr8:90860886-90863330,flank,double
Chd9_Limb_Any,chr8:90853790-90855718_chr8:90858977-90860051,flank,double
Chd9_Limb_Any,chr8:90853790-90855718_chr8:90860886-90863330,flank,double
Chd9_Limb_E11.5,chr8:90853790-90855718_chr8:90858977-90860051,flank,double
Chd9_Limb_E11.5,chr8:90853790-90855718_chr8:90860886-90863330,flank,double
Chrnb1_Heart_Any,chr11:69245039-69247174_chr11:69451244-69453978,flank,double
Chrnb1_Limb_Any,chr11:69245039-69247174_chr11:69451244-69453978,flank,double
Chrnb2_Forebrain_Any,chr3:89510882-89512259_chr3:89621551-89623174,flank,double
Cib1_Heart_Any,chr7:80013343-80015329_chr7:80051550-80053949,flank,double
Clic4_Heart_Any,chr4:134292253-134295548_chr4:134298717-134302970,flank,double
Clic4_Heart_Any,chr4:134292253-134295548_chr4:134883065-134885385,flank,double
Clic4_Heart_Any,chr4:134292253-134295548_chr4:135263627-135264627,flank,double
Clic4_Heart_Any,chr4:134298717-134302970_chr4:134883065-134885385,flank,double
Clic4_Heart_Any,chr4:134883065-134885385_chr4:134936707-134939050,flank,double
Clic4_Heart_Any,chr4:134883065-134885385_chr4:135263627-135264627,flank,double
Clic4_Heart_E11.5,chr4:134292253-134295548_chr4:134298717-134302970,flank,double
Cluh_Heart_Any,chr11:74847689-74852220_chr11:75082747-75083804,flank,double
Cluh_Heart_Any,chr11:75082747-75083804_chr11:75209155-75216496,flank,double
Cnn2_Heart_Any,chr10:79839923-79842761_chr10:81334411-81336999,flank,double
Cnn2_Heart_Any,chr10:80946725-80948943_chr10:81334411-81336999,flank,double
Cnn2_Heart_E11.5,chr10:79839923-79842761_chr10:81334411-81336999,flank,double
Cnn2_Heart_E11.5,chr10:80946725-80948943_chr10:81334411-81336999,flank,double
Cnn2_Limb_Any,chr10:79839923-79842761_chr10:81334411-81336999,flank,double
Col8a2_Limb_Any,chr4:126281320-126282904_chr4:126299866-126302478,flank,double
Coro2b_Forebrain_Any,chr9:62476555-62478195_chr9:62501453-62504712,flank,double
Coro2b_Heart_Any,chr9:62476555-62478195_chr9:62501453-62504712,flank,double
Cpne5_Forebrain_Any,chr17:29175752-29177407_chr17:29228896-29230158,flank,double
Crip1_Heart_Any,chr12:111745417-111747067_chr12:111848031-111849069,flank,double
Crip1_Heart_E11.5,chr12:111745417-111747067_chr12:111848031-111849069,flank,double
Cspg4_Forebrain_Any,chr9:56151284-56153746_chr9:56494612-56510422,flank,double
Cspg4_Heart_Any,chr9:56151284-56153746_chr9:56494612-56510422,flank,double
Cspg4_Heart_Any,chr9:56494612-56510422_chr9:56516142-56517564,flank,double
Cspg4_Heart_Any,chr9:56516142-56517564_chr9:56832459-56833459,flank,double
Cspg4_Heart_Any,chr9:56516142-56517564_chr9:56834718-56836063,flank,double
Cspg4_Heart_Any,chr9:56832459-56833459_chr9:56834718-56836063,flank,double
Cspg4_Heart_E11.5,chr9:56151284-56153746_chr9:56494612-56510422,flank,double
Ctnna1_Heart_Any,chr18:35050086-35053498_chr18:35416793-35418531,flank,double
Ctnna1_Heart_Any,chr18:35129327-35131987_chr18:35416793-35418531,flank,double
Cyba_Heart_Any,chr8:122530400-122532714_chr8:122555119-122558219,flank,double
Cyba_Limb_Any,chr8:122523174-122528266_chr8:122564336-122565383,flank,double
Cyba_Limb_Any,chr8:122555119-122558219_chr8:122564336-122565383,flank,double
Cyp27a1_Heart_Any,chr1:74226998-74227998_chr1:74253636-74257417,flank,double
Cyp27a1_Heart_Any,chr1:74226998-74227998_chr1:75239114-75240168,flank,double
Cyp27a1_Heart_Any,chr1:74253636-74257417_chr1:75239114-75240168,flank,double
Cyp46a1_Forebrain_Any,chr12:108392065-108397306_chr12:108482887-108484162,flank,double
Cyp46a1_Forebrain_E11.5,chr12:108392065-108397306_chr12:108482887-108484162,flank,double
Dag1_Heart_Any,chr9:108019737-108021269_chr9:108279667-108281219,flank,double
Dbt_Heart_Any,chr3:116519856-116521176_chr3:116832054-116834211,flank,double
Dennd4a_Heart_Any,chr9:64445425-64448498_chr9:64956135-64957135,flank,double
Dennd4a_Heart_E11.5,chr9:64445425-64448498_chr9:64956135-64957135,flank,double
Des_Heart_Any,chr1:74270680-74272420_chr1:74321073-74323356,flank,double
Des_Heart_Any,chr1:74309098-74310700_chr1:74321073-74323356,flank,double
Dhh_Heart_Any,chr15:100120588-100127217_chr15:100198076-100203452,flank,double
Dhh_Heart_Any,chr15:100120588-100127217_chr15:100527768-100528768,flank,double
Dhh_Heart_Any,chr15:100198076-100203452_chr15:100527768-100528768,flank,double
Dhh_Heart_Any,chr15:99000191-99001647_chr15:100527768-100528768,flank,double
Dhh_Heart_Any,chr15:99469558-99471410_chr15:100527768-100528768,flank,double
Dhh_Heart_E11.5,chr15:100120588-100127217_chr15:100198076-100203452,flank,double
Dlc1_Heart_Any,chr8:36209365-36210564_chr8:36527075-36529476,flank,double
Dlc1_Heart_Any,chr8:36209365-36210564_chr8:36532321-36534233,flank,double
Dlc1_Heart_Any,chr8:36527075-36529476_chr8:36532321-36534233,flank,double
Dlc1_Heart_Any,chr8:36527075-36529476_chr8:36536995-36537995,flank,double
Dlc1_Heart_Any,chr8:36532321-36534233_chr8:36536995-36537995,flank,double
Dlc1_Heart_Any,chr8:36532321-36534233_chr8:36554413-36556981,flank,double
Dlc1_Heart_Any,chr8:36536995-36537995_chr8:36554413-36556981,flank,double
Dlc1_Heart_E11.5,chr8:36527075-36529476_chr8:36532321-36534233,flank,double
Dlc1_Heart_E11.5,chr8:36532321-36534233_chr8:36554413-36556981,flank,double
Dlc1_Limb_Any,chr8:36527075-36529476_chr8:36532321-36534233,flank,double
Dlc1_Limb_Any,chr8:36532321-36534233_chr8:36554413-36556981,flank,double
Dlc1_Limb_E11.5,chr8:36527075-36529476_chr8:36532321-36534233,flank,double
Dll4_Forebrain_Any,chr2:119335437-119338554_chr2:119407187-119409168,flank,double
Dll4_Heart_Any,chr2:119160917-119161917_chr2:119335437-119338554,flank,double
Dll4_Heart_Any,chr2:119335437-119338554_chr2:119407187-119409168,flank,double
Dll4_Heart_E11.5,chr2:119335437-119338554_chr2:119407187-119409168,flank,double
Dysf_Heart_Any,chr6:84015164-84016328_chr6:84190857-84193404,flank,double
Ecm1_Heart_Any,chr3:95053597-95055925_chr3:95761623-95764954,flank,double
Ecm1_Heart_Any,chr3:95053597-95055925_chr3:96127766-96129892,flank,double
Ecm1_Heart_E11.5,chr3:95053597-95055925_chr3:95761623-95764954,flank,double
Ecm1_Heart_E11.5,chr3:95053597-95055925_chr3:96127766-96129892,flank,double
Ecscr_Heart_Any,chr18:35707591-35709112_chr18:35870105-35876267,flank,double
Ecscr_Heart_Any,chr18:35707591-35709112_chr18:35894519-35895922,flank,double
Egfl7_Heart_Any,chr2:25968369-25971436_chr2:26323191-26326338,flank,double
Ehd2_Heart_Any,chr7:16444001-16445857_chr7:16755205-16756422,flank,double
Ehd4_Heart_Any,chr2:120138685-120141166_chr2:120146521-120150033,flank,double
Ehd4_Heart_Any,chr2:120146521-120150033_chr2:120651369-120653466,flank,double
Ehd4_Heart_E11.5,chr2:120138685-120141166_chr2:120146521-120150033,flank,double
Eln_Heart_Any,chr5:134490756-134492748_chr5:134643169-134646342,flank,double
Eln_Heart_Any,chr5:134538928-134542766_chr5:135202190-135203190,flank,double
Eln_Heart_Any,chr5:134555349-134556446_chr5:135202190-135203190,flank,double
Eln_Heart_Any,chr5:134643169-134646342_chr5:135202190-135203190,flank,double
Eng_Heart_Any,chr2:31452607-31455757_chr2:32509013-32511004,flank,double
Eng_Heart_Any,chr2:31452607-31455757_chr2:32610570-32611698,flank,double
Eng_Heart_Any,chr2:31452607-31455757_chr2:32654828-32656843,flank,double
Eng_Heart_Any,chr2:31452607-31455757_chr2:32730205-32737551,flank,double
Eng_Heart_Any,chr2:31452607-31455757_chr2:32834488-32835967,flank,double
Eng_Heart_Any,chr2:31715596-31716929_chr2:31765099-31766099,flank,double
Eng_Heart_Any,chr2:31715596-31716929_chr2:32463851-32466472,flank,double
Eng_Heart_Any,chr2:31715596-31716929_chr2:32509013-32511004,flank,double
Eng_Heart_Any,chr2:31715596-31716929_chr2:32610570-32611698,flank,double
Eng_Heart_Any,chr2:31715596-31716929_chr2:32654828-32656843,flank,double
Eng_Heart_Any,chr2:31715596-31716929_chr2:32658188-32663100,flank,double
Eng_Heart_Any,chr2:31715596-31716929_chr2:32834488-32835967,flank,double
Eng_Heart_Any,chr2:31765099-31766099_chr2:32509013-32511004,flank,double
Eng_Heart_Any,chr2:31765099-31766099_chr2:32610570-32611698,flank,double
Eng_Heart_Any,chr2:31765099-31766099_chr2:32654828-32656843,flank,double
Eng_Heart_Any,chr2:31765099-31766099_chr2:32730205-32737551,flank,double
Eng_Heart_Any,chr2:31765099-31766099_chr2:32834488-32835967,flank,double
Eng_Heart_Any,chr2:32463851-32466472_chr2:32509013-32511004,flank,double
Eng_Heart_Any,chr2:32463851-32466472_chr2:32610570-32611698,flank,double
Eng_Heart_Any,chr2:32509013-32511004_chr2:32610570-32611698,flank,double
Eng_Heart_Any,chr2:32509013-32511004_chr2:32654828-32656843,flank,double
Eng_Heart_Any,chr2:32509013-32511004_chr2:32658188-32663100,flank,double
Eng_Heart_Any,chr2:32509013-32511004_chr2:32730205-32737551,flank,double
Eng_Heart_Any,chr2:32509013-32511004_chr2:32834488-32835967,flank,double
Eng_Heart_Any,chr2:32610570-32611698_chr2:32654828-32656843,flank,double
Eng_Heart_Any,chr2:32610570-32611698_chr2:32658188-32663100,flank,double
Eng_Heart_Any,chr2:32610570-32611698_chr2:32730205-32737551,flank,double
Eng_Heart_Any,chr2:32610570-32611698_chr2:32834488-32835967,flank,double
Eng_Heart_Any,chr2:32730205-32737551_chr2:32834488-32835967,flank,double
Eng_Heart_E11.5,chr2:31715596-31716929_chr2:32463851-32466472,flank,double
Eng_Heart_E11.5,chr2:31715596-31716929_chr2:32509013-32511004,flank,double
Eng_Heart_E11.5,chr2:31715596-31716929_chr2:32654828-32656843,flank,double
Eng_Heart_E11.5,chr2:31715596-31716929_chr2:32658188-32663100,flank,double
Eng_Heart_E11.5,chr2:31715596-31716929_chr2:32834488-32835967,flank,double
Eng_Heart_E11.5,chr2:32463851-32466472_chr2:32509013-32511004,flank,double
Eng_Heart_E11.5,chr2:32509013-32511004_chr2:32654828-32656843,flank,double
