shadowset	pair_dir	enhancer_a	enhancer_b	feat_space	size_a	size_b	hits_a	hits_b	intersection	union	jaccard	cosine	overlap_coeff	weighted_jaccard	bray_curtis_sim	hellinger_sim	pos_jsd_sim	group	fimo_a	fimo_b	all_tfbs_jaccard_count	mesoderm_jaccard_count
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19287679-19287954__chr3R_19326610-19326911	chr3R:19287679-19287954	chr3R:19326610-19326911	name	81	73	102	108	52	102	0.509804	0.510276	0.712329	0.0	0.533333	0.401091	1.0	neither	yes	yes	0.34177215189873417	0.0
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19346468-19346888	chr3R:19340770-19340970	chr3R:19346468-19346888	name	24	76	31	147	19	81	0.234568	0.653221	0.791667	0.0	0.280899	0.355906	1.0	neither	yes	yes	0.15384615384615385	0.06666666666666667
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19317230-19317464__chr3R_19329924-19330208	chr3R:19317230-19317464	chr3R:19329924-19330208	name	28	32	34	52	11	49	0.22449	0.251574	0.392857	0.0	0.27907	0.182904	1.0	neither	yes	yes	0.15789473684210525	0.2
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19340770-19340970	chr3R:19326610-19326911	chr3R:19340770-19340970	name	73	24	108	31	9	88	0.102273	0.231561	0.375	0.0	0.143885	0.130048	1.0	neither	yes	yes	0.06015037593984962	0.0
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19346468-19346888	chr3R:19332565-19332811	chr3R:19346468-19346888	name	27	76	42	147	18	85	0.211765	0.616428	0.666667	0.0	0.306878	0.301249	1.0	neither	yes	yes	0.18633540372670807	0.16666666666666666
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19343351-19343609	chr3R:19329924-19330208	chr3R:19343351-19343609	name	32	29	52	39	10	51	0.196078	0.232184	0.344828	0.0	0.241758	0.17379	1.0	neither	yes	yes	0.12048192771084337	0.0
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19287679-19287954__chr3R_19350401-19350687	chr3R:19287679-19287954	chr3R:19350401-19350687	name	81	35	102	55	10	106	0.09434	0.45746	0.285714	0.0	0.242038	0.162297	1.0	neither	yes	yes	0.1276595744680851	0.5384615384615384
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19317230-19317464__chr3R_19340770-19340970	chr3R:19317230-19317464	chr3R:19340770-19340970	name	28	24	34	31	9	43	0.209302	0.445012	0.375	0.0	0.338462	0.219579	1.0	neither	yes	yes	0.15517241379310345	0.2
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19339027-19339227	chr3R:19329924-19330208	chr3R:19339027-19339227	name	32	28	52	40	13	47	0.276596	0.567886	0.464286	0.0	0.369565	0.301933	1.0	neither	yes	yes	0.22077922077922077	0.1875
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19343988-19344362	chr3R:19332565-19332811	chr3R:19343988-19344362	name	27	96	42	150	16	107	0.149533	0.523656	0.592593	0.0	0.260417	0.227323	1.0	neither	yes	yes	0.14792899408284024	0.4
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343351-19343609	chr3R:19339027-19339227	chr3R:19343351-19343609	name	28	29	40	39	11	46	0.23913	0.350449	0.392857	0.0	0.329114	0.219306	1.0	neither	yes	yes	0.19117647058823528	0.0
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19343988-19344362__chr3R_19350401-19350687	chr3R:19343988-19344362	chr3R:19350401-19350687	name	96	35	150	55	21	110	0.190909	0.40613	0.6	0.0	0.282927	0.22294	1.0	neither	yes	yes	0.16292134831460675	0.5454545454545454
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19340770-19340970	chr3R:19339027-19339227	chr3R:19340770-19340970	name	28	24	40	31	13	39	0.333333	0.33125	0.541667	0.0	0.366197	0.251503	1.0	neither	yes	yes	0.23728813559322035	0.16666666666666666
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19350401-19350687	chr3R:19332565-19332811	chr3R:19350401-19350687	name	27	35	42	55	12	50	0.24	0.541155	0.444444	0.0	0.391753	0.267957	1.0	enhancer_hit	yes	yes	0.2375	0.5454545454545454
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19339027-19339227	chr3R:19326610-19326911	chr3R:19339027-19339227	name	73	28	108	40	10	91	0.10989	0.174563	0.357143	0.0	0.135135	0.113481	1.0	neither	yes	yes	0.06382978723404255	0.0
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19287679-19287954__chr3R_19346468-19346888	chr3R:19287679-19287954	chr3R:19346468-19346888	name	81	76	102	147	41	116	0.353448	0.497708	0.539474	0.0	0.401606	0.30552	1.0	neither	yes	yes	0.24875621890547264	0.2
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19317230-19317464__chr3R_19343351-19343609	chr3R:19317230-19317464	chr3R:19343351-19343609	name	28	29	34	39	12	45	0.266667	0.288012	0.428571	0.0	0.328767	0.214997	1.0	neither	yes	yes	0.13636363636363635	0.0
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19346468-19346888__chr3R_19350401-19350687	chr3R:19346468-19346888	chr3R:19350401-19350687	name	76	35	147	55	24	87	0.275862	0.562202	0.685714	0.0	0.346535	0.30835	1.0	neither	yes	yes	0.20710059171597633	0.2631578947368421
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19343988-19344362__chr3R_19346468-19346888	chr3R:19343988-19344362	chr3R:19346468-19346888	name	96	76	150	147	55	117	0.470085	0.705937	0.723684	0.0	0.558923	0.443426	1.0	neither	yes	yes	0.365296803652968	0.23529411764705882
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19340770-19340970	chr3R:19329924-19330208	chr3R:19340770-19340970	name	32	24	52	31	8	48	0.166667	0.340222	0.333333	0.0	0.26506	0.178586	1.0	neither	yes	yes	0.1038961038961039	0.14285714285714285
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19317230-19317464__chr3R_19339027-19339227	chr3R:19317230-19317464	chr3R:19339027-19339227	name	28	28	34	40	8	48	0.166667	0.215473	0.285714	0.0	0.216216	0.145879	1.0	neither	yes	yes	0.11764705882352941	0.0
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19343351-19343609	chr3R:19326610-19326911	chr3R:19343351-19343609	name	73	29	108	39	14	88	0.159091	0.240491	0.482759	0.0	0.204082	0.16394	1.0	neither	yes	yes	0.08759124087591241	0.0
FBgn0000463_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19287679-19287954__chr3R_19343988-19344362	chr3R:19287679-19287954	chr3R:19343988-19344362	name	81	96	102	150	68	109	0.623853	0.572325	0.839506	0.0	0.603175	0.47475	1.0	neither	yes	yes	0.4431818181818182	0.7
FBgn0011722_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0011722_sm/chr2L_6422856-6423068__chr2L_6423550-6423750	chr2L:6422856-6423068	chr2L:6423550-6423750	name	30	20	46	27	6	44	0.136364	0.274184	0.3	0.0	0.191781	0.15536	1.0	neither	yes	yes	0.11940298507462686	0.25
FBgn0011722_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0011722_sm/chr2L_6411470-6411744__chr2L_6423550-6423750	chr2L:6411470-6411744	chr2L:6423550-6423750	name	45	20	72	27	12	53	0.226415	0.528561	0.6	0.0	0.323232	0.294827	1.0	neither	yes	yes	0.18823529411764706	0.36363636363636365
FBgn0011722_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0011722_sm/chr2L_6411470-6411744__chr2L_6422856-6423068	chr2L:6411470-6411744	chr2L:6422856-6423068	name	45	30	72	46	14	61	0.229508	0.527646	0.466667	0.0	0.389831	0.263079	1.0	neither	yes	yes	0.23711340206185566	0.25
FBgn0028895_meso	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0028895_meso/chr2L_16276078-16276279__chr2L_16277332-16277560	chr2L:16276078-16276279	chr2L:16277332-16277560	name	25	47	75	61	12	60	0.2	0.069759	0.48	0.0	0.191176	0.129541	1.0	neither	yes	yes	0.08661417322834646	0.1111111111111111
FBgn0037001_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037001_vm/chr3L_20415688-20415906__chr3L_20448593-20448874	chr3L:20415688-20415906	chr3L:20448593-20448874	name	33	102	60	288	16	119	0.134454	0.205541	0.484848	0.0	0.132184	0.12978	1.0	neither	yes	yes	0.06707317073170732	0.047619047619047616
FBgn0028369_meso_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0028369_meso_sm/chrX_2944529-2944919__chrX_3044554-3044926	chrX:2944529-2944919	chrX:3044554-3044926	name	58	107	124	344	45	120	0.375	0.374018	0.775862	0.0	0.320513	0.305158	1.0	neither	yes	yes	0.189873417721519	0.041666666666666664
FBgn0028369_meso_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0028369_meso_sm/chrX_2944529-2944919__chrX_3104146-3104671	chrX:2944529-2944919	chrX:3104146-3104671	name	58	55	124	184	23	90	0.255556	0.698886	0.418182	0.0	0.38961	0.334654	1.0	enhancer_hit	yes	yes	0.23015873015873015	0.5833333333333334
FBgn0028369_meso_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0028369_meso_sm/chrX_3044554-3044926__chrX_3104146-3104671	chrX:3044554-3044926	chrX:3104146-3104671	name	107	55	344	184	35	127	0.275591	0.216639	0.636364	0.0	0.193182	0.195472	1.0	flank_hit	yes	yes	0.10416666666666667	0.09090909090909091
FBgn0000014_meso	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000014_meso/chr3R_16744397-16744662__chr3R_16892248-16892452	chr3R:16744397-16744662	chr3R:16892248-16892452	name	31	28	53	51	8	51	0.156863	0.297932	0.285714	0.0	0.25	0.158927	1.0	neither	yes	yes	0.15217391304347827	0.26666666666666666
FBgn0032487_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032487_Spearman/chr2L_13211918-13212118__chr2L_13225382-13225582	chr2L:13211918-13212118	chr2L:13225382-13225582	name	26	76	31	119	7	95	0.073684	0.103523	0.269231	0.0	0.093333	0.070328	1.0	neither	yes	yes	0.0410958904109589	0.0
FBgn0032487_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032487_Spearman/chr2L_13211918-13212118__chr2L_13229384-13229619	chr2L:13211918-13212118	chr2L:13229384-13229619	name	26	52	31	84	13	65	0.2	0.297187	0.5	0.0	0.226087	0.19191	1.0	neither	yes	yes	0.11428571428571428	0.0
FBgn0032487_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032487_Spearman/chr2L_13215675-13216164__chr2L_13225382-13225582	chr2L:13215675-13216164	chr2L:13225382-13225582	name	64	76	118	119	25	115	0.217391	0.298051	0.390625	0.0	0.244726	0.185886	1.0	neither	yes	yes	0.12735849056603774	0.0
FBgn0032487_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032487_Spearman/chr2L_13215675-13216164__chr2L_13229384-13229619	chr2L:13215675-13216164	chr2L:13229384-13229619	name	64	52	118	84	29	87	0.333333	0.448381	0.557692	0.0	0.356436	0.286058	1.0	neither	yes	yes	0.21428571428571427	0.13333333333333333
FBgn0032487_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032487_Spearman/chr2L_13211918-13212118__chr2L_13215675-13216164	chr2L:13211918-13212118	chr2L:13215675-13216164	name	26	64	31	118	24	66	0.363636	0.518906	0.923077	0.0	0.389262	0.363521	1.0	enhancer_hit	yes	yes	0.24793388429752067	0.16666666666666666
FBgn0032487_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032487_Spearman/chr2L_13225382-13225582__chr2L_13229384-13229619	chr2L:13225382-13225582	chr2L:13229384-13229619	name	76	52	119	84	21	107	0.196262	0.239143	0.403846	0.0	0.226601	0.155349	1.0	flank_hit	yes	yes	0.12637362637362637	0.09090909090909091
FBgn0014863_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0014863_vm/chr3R_7108574-7109019__chr3R_7113126-7113381	chr3R:7108574-7109019	chr3R:7113126-7113381	name	95	50	144	67	40	105	0.380952	0.451116	0.8	0.0	0.42654	0.342284	1.0	neither	yes	yes	0.26785714285714285	0.1111111111111111
FBgn0010379_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0010379_vm/chr3R_16073986-16074304__chr3R_16094907-16095107	chr3R:16073986-16074304	chr3R:16094907-16095107	name	43	28	83	40	15	56	0.267857	0.349391	0.535714	0.0	0.308943	0.256633	1.0	neither	yes	yes	0.1574074074074074	0.25
FBgn0010379_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0010379_vm/chr3R_16073986-16074304__chr3R_16091648-16091848	chr3R:16073986-16074304	chr3R:16091648-16091848	name	43	82	83	237	16	109	0.146789	0.255091	0.372093	0.0	0.14375	0.141612	1.0	neither	yes	yes	0.06622516556291391	0.0
FBgn0010379_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0010379_vm/chr3R_16091648-16091848__chr3R_16094907-16095107	chr3R:16091648-16091848	chr3R:16094907-16095107	name	82	28	237	40	5	105	0.047619	0.092524	0.178571	0.0	0.043321	0.054331	1.0	neither	yes	yes	0.010869565217391304	0.0
FBgn0036194_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036194_sm/chr3L_11684552-11684880__chr3L_11685890-11686273	chr3L:11684552-11684880	chr3L:11685890-11686273	name	103	44	269	76	24	123	0.195122	0.177197	0.545455	0.0	0.168116	0.147795	1.0	neither	yes	yes	0.07763975155279502	0.14285714285714285
FBgn0037207_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037207_vm/chr3L_22851931-22852313__chr3L_22946089-22946293	chr3L:22851931-22852313	chr3L:22946089-22946293	name	104	18	222	31	13	109	0.119266	0.199104	0.722222	0.0	0.118577	0.150119	1.0	neither	yes	yes	0.0625	0.0625
FBgn0016797_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016797_vm/chr3L_19164181-19164596__chr3L_19175349-19175549	chr3L:19164181-19164596	chr3L:19175349-19175549	name	94	27	183	41	15	106	0.141509	0.319153	0.555556	0.0	0.1875	0.165426	1.0	neither	yes	yes	0.09178743961352658	0.1875
FBgn0016797_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016797_vm/chr3L_19164181-19164596__chr3L_19174386-19174928	chr3L:19164181-19164596	chr3L:19174386-19174928	name	94	110	183	243	80	124	0.645161	0.676483	0.851064	0.0	0.615023	0.519284	1.0	neither	yes	yes	0.4266666666666667	0.631578947368421
FBgn0016797_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016797_vm/chr3L_19135570-19135853__chr3L_19159338-19159712	chr3L:19135570-19135853	chr3L:19159338-19159712	name	67	100	131	185	49	118	0.415254	0.433701	0.731343	0.0	0.424051	0.328073	1.0	neither	yes	yes	0.25691699604743085	0.25
FBgn0016797_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016797_vm/chr3L_19159338-19159712__chr3L_19164181-19164596	chr3L:19159338-19159712	chr3L:19164181-19164596	name	100	94	185	183	70	124	0.564516	0.619882	0.744681	0.0	0.559783	0.464067	1.0	neither	yes	yes	0.36531365313653136	0.35
FBgn0016797_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016797_vm/chr3L_19159338-19159712__chr3L_19175349-19175549	chr3L:19159338-19159712	chr3L:19175349-19175549	name	100	27	185	41	17	110	0.154545	0.458017	0.62963	0.0	0.221239	0.226817	1.0	neither	yes	yes	0.10679611650485436	0.2
FBgn0016797_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016797_vm/chr3L_19159338-19159712__chr3L_19174386-19174928	chr3L:19159338-19159712	chr3L:19174386-19174928	name	100	110	185	243	87	123	0.707317	0.679544	0.87	0.0	0.598131	0.550843	1.0	neither	yes	yes	0.4006514657980456	0.25
FBgn0016797_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016797_vm/chr3L_19135570-19135853__chr3L_19174386-19174928	chr3L:19135570-19135853	chr3L:19174386-19174928	name	67	110	131	243	54	123	0.439024	0.599738	0.80597	0.0	0.513369	0.399967	1.0	neither	yes	yes	0.3286219081272085	0.38095238095238093
FBgn0016797_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016797_vm/chr3L_19135570-19135853__chr3L_19175349-19175549	chr3L:19135570-19135853	chr3L:19175349-19175549	name	67	27	131	41	12	82	0.146341	0.303403	0.444444	0.0	0.209302	0.162255	1.0	neither	yes	yes	0.09433962264150944	0.13333333333333333
FBgn0016797_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016797_vm/chr3L_19174386-19174928__chr3L_19175349-19175549	chr3L:19174386-19174928	chr3L:19175349-19175549	name	110	27	243	41	18	119	0.151261	0.333546	0.666667	0.0	0.161972	0.178973	1.0	neither	yes	yes	0.0916030534351145	0.2222222222222222
FBgn0016797_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016797_vm/chr3L_19135570-19135853__chr3L_19164181-19164596	chr3L:19135570-19135853	chr3L:19164181-19164596	name	67	94	131	183	57	104	0.548077	0.720584	0.850746	0.0	0.598726	0.493958	1.0	neither	yes	yes	0.39823008849557523	0.5294117647058824
FBgn0020762_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0020762_Spearman/chr2L_4351796-4352022__chr2L_4370195-4370400	chr2L:4351796-4352022	chr2L:4370195-4370400	name	80	27	133	51	11	96	0.114583	0.176569	0.407407	0.0	0.141304	0.121242	1.0	neither	yes	yes	0.07514450867052024	0.06666666666666667
FBgn0020762_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0020762_Spearman/chr2L_4363652-4364006__chr2L_4370195-4370400	chr2L:4363652-4364006	chr2L:4370195-4370400	name	51	27	75	51	13	65	0.2	0.486861	0.481481	0.0	0.31746	0.240125	1.0	neither	yes	yes	0.1743119266055046	0.3333333333333333
FBgn0020762_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0020762_Spearman/chr2L_4351796-4352022__chr2L_4363652-4364006	chr2L:4351796-4352022	chr2L:4363652-4364006	name	80	51	133	75	21	110	0.190909	0.210281	0.411765	0.0	0.211538	0.154902	1.0	neither	yes	yes	0.10526315789473684	0.2222222222222222
FBgn0023540_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0023540_vm/chrX_2097213-2097718__chrX_2100179-2100460	chrX:2097213-2097718	chrX:2100179-2100460	name	105	46	197	69	33	118	0.279661	0.468908	0.717391	0.0	0.338346	0.295535	1.0	enhancer_hit	yes	yes	0.19642857142857142	0.20833333333333334
FBgn0023540_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0023540_vm/chrX_2098250-2098696__chrX_2100179-2100460	chrX:2098250-2098696	chrX:2100179-2100460	name	72	46	137	69	30	88	0.340909	0.330689	0.652174	0.0	0.349515	0.281362	1.0	neither	yes	yes	0.18857142857142858	0.17391304347826086
FBgn0023540_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0023540_vm/chrX_2097213-2097718__chrX_2098250-2098696	chrX:2097213-2097718	chrX:2098250-2098696	name	105	72	197	137	46	131	0.351145	0.531909	0.638889	0.0	0.389222	0.319951	1.0	neither	yes	yes	0.22627737226277372	0.26666666666666666
